order_date;order_id;order_line;quantity;price;total_price;model;category_1;category_2;frame_material;bikeshop_name;city;state
2011-09-08;243;6;1;1960;1960;SuperX 105;Road;Cyclocross;Carbon;Denver Bike Shop;Denver;CO
2011-09-08;243;7;1;1620;1620;Beast of the East 3;Mountain;Trail;Aluminum;Denver Bike Shop;Denver;CO
2011-09-08;243;8;1;2880;2880;F-Si Carbon 4;Mountain;Cross Country Race;Carbon;Denver Bike Shop;Denver;CO
2011-09-08;244;1;2;2770;5540;Beast of the East 1;Mountain;Trail;Aluminum;Denver Bike Shop;Denver;CO
2011-09-08;244;2;1;1030;1030;Synapse Sora;Road;Endurance Road;Aluminum;Denver Bike Shop;Denver;CO
2011-09-08;244;3;3;2340;7020;F-Si 1;Mountain;Cross Country Race;Aluminum;Denver Bike Shop;Denver;CO
2011-09-08;244;4;1;585;585;Catalyst 2;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2011-09-08;244;5;1;1080;1080;Trail 3;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2011-09-08;244;6;1;1520;1520;Trail 1;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2011-09-08;244;7;1;4480;4480;Habit Carbon SE;Mountain;Trail;Carbon;Denver Bike Shop;Denver;CO
2011-09-08;244;8;1;6390;6390;Scalpel-Si Carbon 2;Mountain;Cross Country Race;Carbon;Denver Bike Shop;Denver;CO
2011-09-08;244;9;1;3200;3200;CAAD12 Red;Road;Elite Road;Aluminum;Denver Bike Shop;Denver;CO
2011-09-09;245;1;1;1570;1570;Synapse Disc 105;Road;Endurance Road;Aluminum;Kansas City 29ers;Kansas City;KS
2011-09-09;245;2;1;12790;12790;Scalpel-Si Black Inc.;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2011-09-13;246;1;1;5330;5330;Supersix Evo Hi-Mod Dura Ace 2;Road;Elite Road;Carbon;Oklahoma City Race Equipment;Oklahoma City;OK
2011-09-13;246;2;1;1250;1250;Synapse Disc Tiagra;Road;Endurance Road;Aluminum;Oklahoma City Race Equipment;Oklahoma City;OK
2011-09-13;246;3;1;7990;7990;Supersix Evo Hi-Mod Dura Ace 1;Road;Elite Road;Carbon;Oklahoma City Race Equipment;Oklahoma City;OK
2011-09-13;246;4;1;3200;3200;Slice Ultegra D12;Road;Triathalon;Carbon;Oklahoma City Race Equipment;Oklahoma City;OK
2011-09-13;246;5;1;2660;2660;CAAD Disc Ultegra;Road;Elite Road;Aluminum;Oklahoma City Race Equipment;Oklahoma City;OK
2011-09-13;246;6;1;5860;5860;CAAD12 Black Inc;Road;Elite Road;Aluminum;Oklahoma City Race Equipment;Oklahoma City;OK
2011-09-13;246;7;1;1960;1960;SuperX 105;Road;Cyclocross;Carbon;Oklahoma City Race Equipment;Oklahoma City;OK
2011-09-13;246;8;1;1570;1570;Synapse Disc 105;Road;Endurance Road;Aluminum;Oklahoma City Race Equipment;Oklahoma City;OK
2011-09-13;246;9;1;870;870;Synapse Claris;Road;Endurance Road;Aluminum;Oklahoma City Race Equipment;Oklahoma City;OK
2011-09-13;246;10;1;1950;1950;Slice 105;Road;Triathalon;Carbon;Oklahoma City Race Equipment;Oklahoma City;OK
2011-09-13;247;1;1;1960;1960;SuperX 105;Road;Cyclocross;Carbon;Phoenix Bi-peds;Phoenix;AZ
2011-09-13;247;2;1;5330;5330;Habit Carbon 2;Mountain;Trail;Carbon;Phoenix Bi-peds;Phoenix;AZ
2011-09-13;247;3;1;3200;3200;Trigger Carbon 4;Mountain;Over Mountain;Carbon;Phoenix Bi-peds;Phoenix;AZ
2011-09-13;247;4;1;980;980;Trail 4;Mountain;Sport;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2011-09-13;247;5;1;2660;2660;Synapse Carbon Ultegra 4;Road;Endurance Road;Carbon;Phoenix Bi-peds;Phoenix;AZ
2011-09-13;247;6;1;1840;1840;F-Si 3;Mountain;Cross Country Race;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2011-09-13;247;7;1;585;585;Catalyst 2;Mountain;Sport;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2011-09-13;247;8;1;1620;1620;Beast of the East 3;Mountain;Trail;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2011-09-13;248;1;1;4480;4480;Habit Carbon SE;Mountain;Trail;Carbon;Denver Bike Shop;Denver;CO
2011-09-13;249;1;1;1750;1750;SuperX Rival CX1;Road;Cyclocross;Carbon;Ann Arbor Speed;Ann Arbor;MI
2011-09-13;250;1;1;3200;3200;Scalpel-Si 5;Mountain;Cross Country Race;Aluminum;Denver Bike Shop;Denver;CO
2011-09-13;250;2;1;3200;3200;CAAD12 Red;Road;Elite Road;Aluminum;Denver Bike Shop;Denver;CO
2011-09-14;251;1;1;2770;2770;Beast of the East 1;Mountain;Trail;Aluminum;Denver Bike Shop;Denver;CO
2011-09-14;251;2;2;980;1960;Trail 4;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2011-09-16;252;1;1;2130;2130;Beast of the East 2;Mountain;Trail;Aluminum;Miami Race Equipment;Miami;FL
2011-09-16;252;2;3;5330;15990;Supersix Evo Hi-Mod Dura Ace 2;Road;Elite Road;Carbon;Miami Race Equipment;Miami;FL
2011-09-16;252;3;1;2130;2130;Synapse Disc Adventure;Road;Endurance Road;Aluminum;Miami Race Equipment;Miami;FL
2011-09-16;252;4;1;3200;3200;Jekyll Carbon 4;Mountain;Over Mountain;Carbon;Miami Race Equipment;Miami;FL
2011-09-16;252;5;1;5860;5860;CAAD12 Black Inc;Road;Elite Road;Aluminum;Miami Race Equipment;Miami;FL
2011-09-16;252;6;1;1250;1250;CAAD8 Tiagra;Road;Elite Road;Aluminum;Miami Race Equipment;Miami;FL
2011-09-16;252;7;1;1680;1680;CAAD12 105;Road;Elite Road;Aluminum;Miami Race Equipment;Miami;FL
2011-09-16;252;8;1;1030;1030;CAAD8 Sora;Road;Elite Road;Aluminum;Miami Race Equipment;Miami;FL
2011-09-16;252;9;1;2240;2240;Synapse Carbon 105;Road;Endurance Road;Carbon;Miami Race Equipment;Miami;FL
2011-09-16;252;10;1;2660;2660;Supersix Evo Ultegra 4;Road;Elite Road;Carbon;Miami Race Equipment;Miami;FL
2011-09-16;252;11;1;4260;4260;CAAD12 Disc Dura Ace;Road;Elite Road;Aluminum;Miami Race Equipment;Miami;FL
2011-09-16;252;12;1;3940;3940;Supersix Evo Red;Road;Elite Road;Carbon;Miami Race Equipment;Miami;FL
2011-09-16;252;13;1;2660;2660;CAAD Disc Ultegra;Road;Elite Road;Aluminum;Miami Race Equipment;Miami;FL
2011-09-16;252;14;1;2240;2240;Supersix Evo 105;Road;Elite Road;Carbon;Miami Race Equipment;Miami;FL
2011-09-16;252;15;1;7460;7460;Synapse Hi-Mod Disc Red;Road;Endurance Road;Carbon;Miami Race Equipment;Miami;FL
2011-09-16;252;16;1;4260;4260;Supersix Evo Hi-Mod Utegra;Road;Elite Road;Carbon;Miami Race Equipment;Miami;FL
2011-09-16;252;17;1;2700;2700;Slice Ultegra;Road;Triathalon;Carbon;Miami Race Equipment;Miami;FL
2011-09-16;252;18;1;4800;4800;Synapse Carbon Disc Ultegra D12;Road;Endurance Road;Carbon;Miami Race Equipment;Miami;FL
2011-09-16;252;19;1;415;415;Catalyst 4;Mountain;Sport;Aluminum;Miami Race Equipment;Miami;FL
2011-09-16;252;20;1;1960;1960;SuperX 105;Road;Cyclocross;Carbon;Miami Race Equipment;Miami;FL
2011-09-16;252;21;1;1250;1250;Synapse Disc Tiagra;Road;Endurance Road;Aluminum;Miami Race Equipment;Miami;FL
2011-09-16;252;22;1;2450;2450;SuperX Ultegra;Road;Cyclocross;Carbon;Miami Race Equipment;Miami;FL
2011-09-16;252;23;1;12790;12790;Supersix Evo Black Inc.;Road;Elite Road;Carbon;Miami Race Equipment;Miami;FL
2011-09-16;252;24;1;2340;2340;F-Si 1;Mountain;Cross Country Race;Aluminum;Miami Race Equipment;Miami;FL
2011-09-16;252;25;1;2660;2660;Bad Habit 2;Mountain;Trail;Aluminum;Miami Race Equipment;Miami;FL
2011-09-16;252;26;2;3200;6400;Supersix Evo Ultegra 3;Road;Elite Road;Carbon;Miami Race Equipment;Miami;FL
2011-09-19;253;1;1;7990;7990;Jekyll Carbon 1;Mountain;Over Mountain;Carbon;Denver Bike Shop;Denver;CO
2011-09-19;253;2;1;2130;2130;Fat CAAD2;Mountain;Fat Bike;Aluminum;Denver Bike Shop;Denver;CO
2011-09-19;253;3;1;1350;1350;Trail 2;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2011-09-20;254;1;1;12790;12790;Supersix Evo Black Inc.;Road;Elite Road;Carbon;Cincinnati Speed;Cincinnati;OH
2011-09-20;254;2;1;9590;9590;Synapse Hi-Mod Disc Black Inc.;Road;Endurance Road;Carbon;Cincinnati Speed;Cincinnati;OH
2011-09-26;255;1;1;3200;3200;Scalpel 29 4;Mountain;Cross Country Race;Aluminum;Ithaca Mountain Climbers;Ithaca;NY
2011-09-26;255;2;1;1620;1620;Beast of the East 3;Mountain;Trail;Aluminum;Ithaca Mountain Climbers;Ithaca;NY
2011-09-26;255;3;1;6390;6390;F-Si Hi-Mod 1;Mountain;Cross Country Race;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2011-09-26;255;4;2;12790;25580;Scalpel-Si Black Inc.;Mountain;Cross Country Race;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2011-09-26;255;5;1;3200;3200;Scalpel-Si 5;Mountain;Cross Country Race;Aluminum;Ithaca Mountain Climbers;Ithaca;NY
2011-09-26;255;6;1;12250;12250;Habit Hi-Mod Black Inc.;Mountain;Trail;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2011-09-26;255;7;2;3840;7680;Jekyll Carbon 3;Mountain;Over Mountain;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2011-09-26;255;8;1;3200;3200;Jekyll Carbon 4;Mountain;Over Mountain;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2011-09-26;255;9;1;1520;1520;Trail 1;Mountain;Sport;Aluminum;Ithaca Mountain Climbers;Ithaca;NY
2011-09-26;255;10;2;1350;2700;Trail 2;Mountain;Sport;Aluminum;Ithaca Mountain Climbers;Ithaca;NY
2011-09-26;255;11;3;5970;17910;Trigger Carbon 2;Mountain;Over Mountain;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2011-09-26;255;12;1;12790;12790;Supersix Evo Black Inc.;Road;Elite Road;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2011-09-26;255;13;2;3200;6400;Supersix Evo Ultegra 3;Road;Elite Road;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2011-09-26;255;14;4;4480;17920;Habit Carbon SE;Mountain;Trail;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2011-09-26;255;15;1;3200;3200;Slice Ultegra D12;Road;Triathalon;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2011-09-26;255;16;1;1570;1570;Synapse Disc 105;Road;Endurance Road;Aluminum;Ithaca Mountain Climbers;Ithaca;NY
2011-09-26;256;1;1;1030;1030;Synapse Sora;Road;Endurance Road;Aluminum;Detroit Cycles;Detroit;MI
2011-09-26;256;2;1;2240;2240;Synapse Carbon 105;Road;Endurance Road;Carbon;Detroit Cycles;Detroit;MI
2011-09-26;256;3;1;2130;2130;Synapse Disc Adventure;Road;Endurance Road;Aluminum;Detroit Cycles;Detroit;MI
2011-09-26;256;4;1;815;815;CAAD8 Claris;Road;Elite Road;Aluminum;Detroit Cycles;Detroit;MI
2011-09-26;256;5;2;2340;4680;F-Si 1;Mountain;Cross Country Race;Aluminum;Detroit Cycles;Detroit;MI
2011-09-26;256;6;1;4800;4800;Synapse Carbon Disc Ultegra D12;Road;Endurance Road;Carbon;Detroit Cycles;Detroit;MI
2011-09-26;256;7;2;3200;6400;CAAD12 Red;Road;Elite Road;Aluminum;Detroit Cycles;Detroit;MI
2011-09-26;256;8;1;2240;2240;CAAD12 Ultegra;Road;Elite Road;Aluminum;Detroit Cycles;Detroit;MI
2011-09-26;256;9;1;1840;1840;Syapse Carbon Tiagra;Road;Endurance Road;Carbon;Detroit Cycles;Detroit;MI
2011-09-26;256;10;1;1520;1520;Trail 1;Mountain;Sport;Aluminum;Detroit Cycles;Detroit;MI
2011-09-26;256;11;1;1750;1750;SuperX Rival CX1;Road;Cyclocross;Carbon;Detroit Cycles;Detroit;MI
2011-09-26;256;12;1;3200;3200;Trigger Carbon 4;Mountain;Over Mountain;Carbon;Detroit Cycles;Detroit;MI
2011-09-26;256;13;1;3200;3200;Supersix Evo Ultegra 3;Road;Elite Road;Carbon;Detroit Cycles;Detroit;MI
2011-09-26;256;14;5;3730;18650;Trigger Carbon 3;Mountain;Over Mountain;Carbon;Detroit Cycles;Detroit;MI
2011-09-26;256;15;1;585;585;Catalyst 2;Mountain;Sport;Aluminum;Detroit Cycles;Detroit;MI
2011-09-26;256;16;1;2130;2130;Fat CAAD2;Mountain;Fat Bike;Aluminum;Detroit Cycles;Detroit;MI
2011-09-26;256;17;1;415;415;Catalyst 4;Mountain;Sport;Aluminum;Detroit Cycles;Detroit;MI
2011-09-27;257;1;2;7460;14920;Synapse Hi-Mod Disc Red;Road;Endurance Road;Carbon;Seattle Race Equipment;Seattle;WA
2011-09-27;257;2;2;1950;3900;Habit 6;Mountain;Trail;Aluminum;Seattle Race Equipment;Seattle;WA
2011-09-29;258;1;1;4800;4800;Synapse Carbon Disc Ultegra D12;Road;Endurance Road;Carbon;New York Cycles;New York;NY
2011-09-30;259;1;1;3200;3200;Scalpel 29 4;Mountain;Cross Country Race;Aluminum;Kansas City 29ers;Kansas City;KS
2011-09-30;259;2;1;1950;1950;Slice 105;Road;Triathalon;Carbon;Kansas City 29ers;Kansas City;KS
2011-09-30;259;3;2;11190;22380;F-Si Black Inc.;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2011-09-30;259;4;1;1080;1080;Trail 3;Mountain;Sport;Aluminum;Kansas City 29ers;Kansas City;KS
2011-09-30;259;5;1;3840;3840;Jekyll Carbon 3;Mountain;Over Mountain;Carbon;Kansas City 29ers;Kansas City;KS
2011-09-30;259;6;1;2130;2130;Beast of the East 2;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2011-09-30;259;7;1;980;980;Trail 4;Mountain;Sport;Aluminum;Kansas City 29ers;Kansas City;KS
2011-10-04;260;1;1;9060;9060;Scalpel-Si Race;Mountain;Cross Country Race;Carbon;Denver Bike Shop;Denver;CO
2011-10-04;260;2;1;12250;12250;Habit Hi-Mod Black Inc.;Mountain;Trail;Carbon;Denver Bike Shop;Denver;CO
2011-10-04;260;3;1;2880;2880;Habit 4;Mountain;Trail;Aluminum;Denver Bike Shop;Denver;CO
2011-10-04;260;4;1;9060;9060;F-Si Hi-Mod Team;Mountain;Cross Country Race;Carbon;Denver Bike Shop;Denver;CO
2011-10-04;260;5;1;4480;4480;Habit Carbon SE;Mountain;Trail;Carbon;Denver Bike Shop;Denver;CO
2011-10-04;260;6;1;3200;3200;Scalpel-Si 5;Mountain;Cross Country Race;Aluminum;Denver Bike Shop;Denver;CO
2011-10-04;260;7;1;2340;2340;F-Si 1;Mountain;Cross Country Race;Aluminum;Denver Bike Shop;Denver;CO
2011-10-04;260;8;1;2130;2130;Fat CAAD2;Mountain;Fat Bike;Aluminum;Denver Bike Shop;Denver;CO
2011-10-04;260;9;1;5330;5330;Habit Carbon 2;Mountain;Trail;Carbon;Denver Bike Shop;Denver;CO
2011-10-04;260;10;1;1680;1680;CAAD12 105;Road;Elite Road;Aluminum;Denver Bike Shop;Denver;CO
2011-10-04;260;11;1;1350;1350;Trail 2;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2011-10-04;260;12;1;3200;3200;Bad Habit 1;Mountain;Trail;Aluminum;Denver Bike Shop;Denver;CO
2011-10-04;260;13;1;3200;3200;Scalpel 29 4;Mountain;Cross Country Race;Aluminum;Denver Bike Shop;Denver;CO
2011-10-04;261;1;1;4800;4800;F-Si Carbon 2;Mountain;Cross Country Race;Carbon;Denver Bike Shop;Denver;CO
2011-10-04;261;2;1;3840;3840;Jekyll Carbon 3;Mountain;Over Mountain;Carbon;Denver Bike Shop;Denver;CO
2011-10-05;262;1;1;4260;4260;CAAD12 Disc Dura Ace;Road;Elite Road;Aluminum;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;2;1;4480;4480;Habit Carbon SE;Mountain;Trail;Carbon;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;3;1;5860;5860;Synapse Hi-Mod Dura Ace;Road;Endurance Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;4;1;1250;1250;CAAD8 Tiagra;Road;Elite Road;Aluminum;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;5;1;3500;3500;SuperX Hi-Mod CX1;Road;Cyclocross;Carbon;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;6;1;5330;5330;Scalpel 29 Carbon 2;Mountain;Cross Country Race;Carbon;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;7;1;3940;3940;Supersix Evo Red;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;8;3;3200;9600;Slice Ultegra D12;Road;Triathalon;Carbon;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;9;1;8200;8200;Trigger Carbon 1;Mountain;Over Mountain;Carbon;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;10;1;2060;2060;F-Si 2;Mountain;Cross Country Race;Aluminum;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;11;1;1250;1250;Synapse Disc Tiagra;Road;Endurance Road;Aluminum;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;12;1;12790;12790;Supersix Evo Black Inc.;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;13;1;1840;1840;Syapse Carbon Tiagra;Road;Endurance Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;14;1;6070;6070;Jekyll Carbon 2;Mountain;Over Mountain;Carbon;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;15;1;2660;2660;Synapse Carbon Disc 105;Road;Endurance Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;16;3;4800;14400;F-Si Carbon 2;Mountain;Cross Country Race;Carbon;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;17;1;5330;5330;Supersix Evo Hi-Mod Dura Ace 2;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;18;1;3200;3200;Jekyll Carbon 4;Mountain;Over Mountain;Carbon;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;19;1;815;815;CAAD8 Claris;Road;Elite Road;Aluminum;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;20;1;4260;4260;Supersix Evo Hi-Mod Utegra;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2011-10-05;262;21;1;6390;6390;Scalpel 29 Carbon Race;Mountain;Cross Country Race;Carbon;Las Vegas Cycles;Las Vegas;NV
2011-10-06;263;1;1;1250;1250;CAAD8 Tiagra;Road;Elite Road;Aluminum;New Orleans Velocipedes;New Orleans;LA
2011-10-10;264;1;1;1950;1950;CAAD12 Disc 105;Road;Elite Road;Aluminum;Denver Bike Shop;Denver;CO
2011-10-10;264;2;1;2130;2130;Fat CAAD2;Mountain;Fat Bike;Aluminum;Denver Bike Shop;Denver;CO
2011-10-10;264;3;6;705;4230;Catalyst 1;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2011-10-10;264;4;1;1950;1950;Habit 6;Mountain;Trail;Aluminum;Denver Bike Shop;Denver;CO
2011-10-10;264;5;1;1840;1840;F-Si 3;Mountain;Cross Country Race;Aluminum;Denver Bike Shop;Denver;CO
2011-10-10;264;6;1;2340;2340;F-Si 1;Mountain;Cross Country Race;Aluminum;Denver Bike Shop;Denver;CO
2011-10-10;264;7;1;2240;2240;Synapse Carbon 105;Road;Endurance Road;Carbon;Denver Bike Shop;Denver;CO
2011-10-10;264;8;1;3730;3730;Synapse Carbon Disc Ultegra;Road;Endurance Road;Carbon;Denver Bike Shop;Denver;CO
2011-10-10;264;9;2;1080;2160;Trail 3;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2011-10-10;264;10;1;415;415;Catalyst 4;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2011-10-10;264;11;2;1350;2700;Trail 2;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2011-10-10;264;12;1;1680;1680;CAAD12 105;Road;Elite Road;Aluminum;Denver Bike Shop;Denver;CO
2011-10-10;264;13;1;9060;9060;F-Si Hi-Mod Team;Mountain;Cross Country Race;Carbon;Denver Bike Shop;Denver;CO
2011-10-11;265;1;1;7990;7990;Supersix Evo Hi-Mod Dura Ace 1;Road;Elite Road;Carbon;Oklahoma City Race Equipment;Oklahoma City;OK
2011-10-11;265;2;2;1750;3500;SuperX Rival CX1;Road;Cyclocross;Carbon;Oklahoma City Race Equipment;Oklahoma City;OK
2011-10-11;265;3;1;1250;1250;Synapse Disc Tiagra;Road;Endurance Road;Aluminum;Oklahoma City Race Equipment;Oklahoma City;OK
2011-10-11;265;4;2;980;1960;Trail 4;Mountain;Sport;Aluminum;Oklahoma City Race Equipment;Oklahoma City;OK
2011-10-11;265;5;1;2450;2450;SuperX Ultegra;Road;Cyclocross;Carbon;Oklahoma City Race Equipment;Oklahoma City;OK
2011-10-11;265;6;1;1410;1410;CAAD8 105;Road;Elite Road;Aluminum;Oklahoma City Race Equipment;Oklahoma City;OK
2011-10-11;265;7;1;3200;3200;Scalpel-Si 5;Mountain;Cross Country Race;Aluminum;Oklahoma City Race Equipment;Oklahoma City;OK
2011-10-11;265;8;1;4260;4260;CAAD12 Disc Dura Ace;Road;Elite Road;Aluminum;Oklahoma City Race Equipment;Oklahoma City;OK
2011-10-11;265;9;1;3200;3200;Synapse Carbon Ultegra 3;Road;Endurance Road;Carbon;Oklahoma City Race Equipment;Oklahoma City;OK
2011-10-11;265;10;2;3200;6400;Bad Habit 1;Mountain;Trail;Aluminum;Oklahoma City Race Equipment;Oklahoma City;OK
2011-10-11;265;11;1;2340;2340;Habit 5;Mountain;Trail;Aluminum;Oklahoma City Race Equipment;Oklahoma City;OK
2011-10-12;266;1;1;9060;9060;Scalpel-Si Race;Mountain;Cross Country Race;Carbon;Dallas Cycles;Dallas;TX
2011-10-12;266;2;1;815;815;Trail 5;Mountain;Sport;Aluminum;Dallas Cycles;Dallas;TX
2011-10-12;266;3;1;3840;3840;Jekyll Carbon 3;Mountain;Over Mountain;Carbon;Dallas Cycles;Dallas;TX
2011-10-12;266;4;1;2240;2240;Synapse Carbon 105;Road;Endurance Road;Carbon;Dallas Cycles;Dallas;TX
2011-10-12;266;5;1;2340;2340;F-Si 1;Mountain;Cross Country Race;Aluminum;Dallas Cycles;Dallas;TX
2011-10-12;266;6;1;1410;1410;CAAD8 105;Road;Elite Road;Aluminum;Dallas Cycles;Dallas;TX
2011-10-12;266;7;1;12790;12790;Scalpel-Si Black Inc.;Mountain;Cross Country Race;Carbon;Dallas Cycles;Dallas;TX
2011-10-12;266;8;1;4500;4500;Slice Hi-Mod Dura Ace D12;Road;Triathalon;Carbon;Dallas Cycles;Dallas;TX
2011-10-12;266;9;1;2660;2660;Synapse Carbon Disc 105;Road;Endurance Road;Carbon;Dallas Cycles;Dallas;TX
2011-10-12;266;10;1;1030;1030;Synapse Sora;Road;Endurance Road;Aluminum;Dallas Cycles;Dallas;TX
2011-10-12;266;11;1;3730;3730;Synapse Carbon Disc Ultegra;Road;Endurance Road;Carbon;Dallas Cycles;Dallas;TX
2011-10-12;266;12;1;2660;2660;Bad Habit 2;Mountain;Trail;Aluminum;Dallas Cycles;Dallas;TX
2011-10-12;266;13;1;3200;3200;CAAD12 Red;Road;Elite Road;Aluminum;Dallas Cycles;Dallas;TX
2011-10-12;266;14;1;1950;1950;CAAD12 Disc 105;Road;Elite Road;Aluminum;Dallas Cycles;Dallas;TX
2011-10-12;266;15;1;1960;1960;SuperX 105;Road;Cyclocross;Carbon;Dallas Cycles;Dallas;TX
2011-10-12;266;16;1;3730;3730;Habit Carbon 3;Mountain;Trail;Carbon;Dallas Cycles;Dallas;TX
2011-10-12;266;17;1;1080;1080;Trail 3;Mountain;Sport;Aluminum;Dallas Cycles;Dallas;TX
2011-10-12;266;18;1;11190;11190;F-Si Black Inc.;Mountain;Cross Country Race;Carbon;Dallas Cycles;Dallas;TX
2011-10-12;266;19;1;1030;1030;CAAD8 Sora;Road;Elite Road;Aluminum;Dallas Cycles;Dallas;TX
2011-10-12;266;20;1;2340;2340;Habit 5;Mountain;Trail;Aluminum;Dallas Cycles;Dallas;TX
2011-10-12;266;21;1;1250;1250;Synapse Disc Tiagra;Road;Endurance Road;Aluminum;Dallas Cycles;Dallas;TX
2011-10-12;267;1;2;480;960;Catalyst 3;Mountain;Sport;Aluminum;Kansas City 29ers;Kansas City;KS
2011-10-12;267;2;1;3840;3840;Jekyll Carbon 3;Mountain;Over Mountain;Carbon;Kansas City 29ers;Kansas City;KS
2011-10-13;268;1;1;5330;5330;Synapse Hi-Mod Disc Ultegra;Road;Endurance Road;Carbon;Ann Arbor Speed;Ann Arbor;MI
2011-10-17;269;1;1;4500;4500;Slice Hi-Mod Dura Ace D12;Road;Triathalon;Carbon;Wichita Speed;Wichita;KS
2011-10-17;269;2;1;1840;1840;F-Si 3;Mountain;Cross Country Race;Aluminum;Wichita Speed;Wichita;KS
2011-10-17;269;3;1;3940;3940;Supersix Evo Red;Road;Elite Road;Carbon;Wichita Speed;Wichita;KS
2011-10-17;269;4;1;4260;4260;Supersix Evo Hi-Mod Utegra;Road;Elite Road;Carbon;Wichita Speed;Wichita;KS
2011-10-17;269;5;1;4480;4480;Habit Carbon SE;Mountain;Trail;Carbon;Wichita Speed;Wichita;KS
2011-10-17;269;6;1;3200;3200;CAAD12 Red;Road;Elite Road;Aluminum;Wichita Speed;Wichita;KS
2011-10-17;269;7;1;3200;3200;Slice Ultegra D12;Road;Triathalon;Carbon;Wichita Speed;Wichita;KS
2011-10-17;269;8;1;5330;5330;Synapse Hi-Mod Disc Ultegra;Road;Endurance Road;Carbon;Wichita Speed;Wichita;KS
2011-10-17;269;9;1;3200;3200;Trigger Carbon 4;Mountain;Over Mountain;Carbon;Wichita Speed;Wichita;KS
2011-10-17;269;10;1;4260;4260;CAAD12 Disc Dura Ace;Road;Elite Road;Aluminum;Wichita Speed;Wichita;KS
2011-10-17;269;11;1;3200;3200;Supersix Evo Ultegra 3;Road;Elite Road;Carbon;Wichita Speed;Wichita;KS
2011-10-17;269;12;1;870;870;Synapse Claris;Road;Endurance Road;Aluminum;Wichita Speed;Wichita;KS
2011-10-17;269;13;1;7460;7460;Scalpel-Si Hi-Mod 1;Mountain;Cross Country Race;Carbon;Wichita Speed;Wichita;KS
2011-10-17;269;14;2;7000;14000;Slice Hi-Mod Black Inc.;Road;Triathalon;Carbon;Wichita Speed;Wichita;KS
2011-10-17;269;15;1;1030;1030;Synapse Sora;Road;Endurance Road;Aluminum;Wichita Speed;Wichita;KS
2011-10-17;269;16;1;5860;5860;Synapse Hi-Mod Dura Ace;Road;Endurance Road;Carbon;Wichita Speed;Wichita;KS
2011-10-17;269;17;1;3840;3840;Jekyll Carbon 3;Mountain;Over Mountain;Carbon;Wichita Speed;Wichita;KS
2011-10-17;269;18;1;4800;4800;Synapse Carbon Disc Ultegra D12;Road;Endurance Road;Carbon;Wichita Speed;Wichita;KS
